Areaname,Land Area
Delta_Texas_UnitedStates,256.83
Denton_Texas_UnitedStates,878.43
DeWitt_Texas_UnitedStates,908.98
Dickens_Texas_UnitedStates,901.72
Dimmit_Texas_UnitedStates,1328.88
Donley_Texas_UnitedStates,926.89
Duval_Texas_UnitedStates,1793.48
Eastland_Texas_UnitedStates,926.49
Ector_Texas_UnitedStates,897.69
Edwards_Texas_UnitedStates,2117.86
Ellis_Texas_UnitedStates,935.49
El Paso_Texas_UnitedStates,1012.69
Erath_Texas_UnitedStates,1083.07
Falls_Texas_UnitedStates,765.48
Fannin_Texas_UnitedStates,890.84
Fayette_Texas_UnitedStates,950.01
Fisher_Texas_UnitedStates,898.94
Floyd_Texas_UnitedStates,992.14
Foard_Texas_UnitedStates,704.4
Fort Bend_Texas_UnitedStates,861.48
Franklin_Texas_UnitedStates,284.39
Freestone_Texas_UnitedStates,877.74
Frio_Texas_UnitedStates,1133.5
Gaines_Texas_UnitedStates,1502.38
Galveston_Texas_UnitedStates,378.36
Garza_Texas_UnitedStates,893.41
Gillespie_Texas_UnitedStates,1058.21
Glasscock_Texas_UnitedStates,900.22
Goliad_Texas_UnitedStates,852.01
Gonzales_Texas_UnitedStates,1066.69
Gray_Texas_UnitedStates,925.97
Grayson_Texas_UnitedStates,932.8
Gregg_Texas_UnitedStates,273.3
Grimes_Texas_UnitedStates,787.46
Guadalupe_Texas_UnitedStates,711.3
Hale_Texas_UnitedStates,1004.68
Hall_Texas_UnitedStates,883.49
Hamilton_Texas_UnitedStates,835.91
Hansford_Texas_UnitedStates,919.81
Hardeman_Texas_UnitedStates,695.11
Hardin_Texas_UnitedStates,890.57
Harris_Texas_UnitedStates,1703.48
Harrison_Texas_UnitedStates,899.95
Hartley_Texas_UnitedStates,1462.03
Haskell_Texas_UnitedStates,903.13
Hays_Texas_UnitedStates,677.98
Hemphill_Texas_UnitedStates,906.29
Henderson_Texas_UnitedStates,873.75
Hidalgo_Texas_UnitedStates,1570.87
Hill_Texas_UnitedStates,958.86
Hockley_Texas_UnitedStates,908.39
Hood_Texas_UnitedStates,420.64
Hopkins_Texas_UnitedStates,767.17
Houston_Texas_UnitedStates,1230.91
Howard_Texas_UnitedStates,900.79
Hudspeth_Texas_UnitedStates,4570.98
Hunt_Texas_UnitedStates,840.32
Hutchinson_Texas_UnitedStates,887.42
Irion_Texas_UnitedStates,1051.56
Jack_Texas_UnitedStates,910.66
Jackson_Texas_UnitedStates,829.44
Jasper_Texas_UnitedStates,938.85
Jeff Davis_Texas_UnitedStates,2264.56
Jefferson_Texas_UnitedStates,876.3
Jim Hogg_Texas_UnitedStates,1136.14
Jim Wells_Texas_UnitedStates,864.97
Johnson_Texas_UnitedStates,724.69
Jones_Texas_UnitedStates,928.55
Karnes_Texas_UnitedStates,747.56
Kaufman_Texas_UnitedStates,780.7
Kendall_Texas_UnitedStates,662.45
Kenedy_Texas_UnitedStates,1458.33
Kent_Texas_UnitedStates,902.51
Kerr_Texas_UnitedStates,1103.32
Kimble_Texas_UnitedStates,1250.99
King_Texas_UnitedStates,910.87
Kinney_Texas_UnitedStates,1360.06
Kleberg_Texas_UnitedStates,881.31
Knox_Texas_UnitedStates,850.62
Lamar_Texas_UnitedStates,907.19
Lamb_Texas_UnitedStates,1016.18
Lampasas_Texas_UnitedStates,712.84
La Salle_Texas_UnitedStates,1486.69
Lavaca_Texas_UnitedStates,969.71
Lee_Texas_UnitedStates,629.02
Leon_Texas_UnitedStates,1073.15
Liberty_Texas_UnitedStates,1158.42
Limestone_Texas_UnitedStates,905.29
Lipscomb_Texas_UnitedStates,932.18
Live Oak_Texas_UnitedStates,1039.7
Llano_Texas_UnitedStates,934.03
Loving_Texas_UnitedStates,668.93
Lubbock_Texas_UnitedStates,895.6
Lynn_Texas_UnitedStates,891.87
McCulloch_Texas_UnitedStates,1065.6
McLennan_Texas_UnitedStates,1037.1
McMullen_Texas_UnitedStates,1139.43
Madison_Texas_UnitedStates,466.07
Marion_Texas_UnitedStates,380.88
Martin_Texas_UnitedStates,914.94
Mason_Texas_UnitedStates,928.8
Matagorda_Texas_UnitedStates,1100.28
Maverick_Texas_UnitedStates,1279.26
Medina_Texas_UnitedStates,1325.36
Menard_Texas_UnitedStates,902.03
Midland_Texas_UnitedStates,900.3
Milam_Texas_UnitedStates,1016.93
Mills_Texas_UnitedStates,748.26
Mitchell_Texas_UnitedStates,911.09
Montague_Texas_UnitedStates,930.91
Montgomery_Texas_UnitedStates,1041.74
Moore_Texas_UnitedStates,899.69
Morris_Texas_UnitedStates,251.99
Motley_Texas_UnitedStates,989.56
Nacogdoches_Texas_UnitedStates,946.54
Navarro_Texas_UnitedStates,1009.63
Newton_Texas_UnitedStates,933.68
Nolan_Texas_UnitedStates,912.0
Nueces_Texas_UnitedStates,838.48
Ochiltree_Texas_UnitedStates,917.63
Oldham_Texas_UnitedStates,1500.53
Orange_Texas_UnitedStates,333.67
Palo Pinto_Texas_UnitedStates,951.79
Panola_Texas_UnitedStates,801.75
Parker_Texas_UnitedStates,903.48
Parmer_Texas_UnitedStates,880.78
Pecos_Texas_UnitedStates,4763.85
Polk_Texas_UnitedStates,1057.09
Potter_Texas_UnitedStates,908.37
Presidio_Texas_UnitedStates,3855.24
Rains_Texas_UnitedStates,229.45
Randall_Texas_UnitedStates,911.54
Reagan_Texas_UnitedStates,1175.3
Real_Texas_UnitedStates,699.2
Red River_Texas_UnitedStates,1036.58
Reeves_Texas_UnitedStates,2635.38
Refugio_Texas_UnitedStates,770.44
Roberts_Texas_UnitedStates,924.06
Robertson_Texas_UnitedStates,855.68
Rockwall_Texas_UnitedStates,127.04
Runnels_Texas_UnitedStates,1050.95
Rusk_Texas_UnitedStates,924.03
Sabine_Texas_UnitedStates,491.39
San Augustine_Texas_UnitedStates,530.66
San Jacinto_Texas_UnitedStates,569.24
San Patricio_Texas_UnitedStates,693.45
San Saba_Texas_UnitedStates,1135.3
Schleicher_Texas_UnitedStates,1310.63
Scurry_Texas_UnitedStates,905.44
Shackelford_Texas_UnitedStates,914.29
Shelby_Texas_UnitedStates,795.58
Sherman_Texas_UnitedStates,923.04
Smith_Texas_UnitedStates,921.45
Somervell_Texas_UnitedStates,186.46
Starr_Texas_UnitedStates,1223.18
Stephens_Texas_UnitedStates,896.72
Sterling_Texas_UnitedStates,923.45
Stonewall_Texas_UnitedStates,916.31
Sutton_Texas_UnitedStates,1453.93
Swisher_Texas_UnitedStates,890.16
Tarrant_Texas_UnitedStates,863.61
Taylor_Texas_UnitedStates,915.55
Terrell_Texas_UnitedStates,2358.03
Terry_Texas_UnitedStates,888.84
Throckmorton_Texas_UnitedStates,912.55
Titus_Texas_UnitedStates,406.05
Tom Green_Texas_UnitedStates,1521.97
Travis_Texas_UnitedStates,990.2
Trinity_Texas_UnitedStates,693.61
Tyler_Texas_UnitedStates,924.5
Upshur_Texas_UnitedStates,582.95
Upton_Texas_UnitedStates,1241.32
Uvalde_Texas_UnitedStates,1551.95
Val Verde_Texas_UnitedStates,3144.75
Van Zandt_Texas_UnitedStates,842.56
Victoria_Texas_UnitedStates,882.14
Walker_Texas_UnitedStates,784.17
Waller_Texas_UnitedStates,513.43
Ward_Texas_UnitedStates,835.6
Washington_Texas_UnitedStates,603.95
Webb_Texas_UnitedStates,3361.48
Wharton_Texas_UnitedStates,1086.15
Wheeler_Texas_UnitedStates,914.52
Wichita_Texas_UnitedStates,627.78
Wilbarger_Texas_UnitedStates,970.84
Willacy_Texas_UnitedStates,590.55
Williamson_Texas_UnitedStates,1118.3
Wilson_Texas_UnitedStates,803.73
Winkler_Texas_UnitedStates,841.11
Wise_Texas_UnitedStates,904.42
Wood_Texas_UnitedStates,645.23
Yoakum_Texas_UnitedStates,799.71
Young_Texas_UnitedStates,914.47
Zapata_Texas_UnitedStates,998.41
Zavala_Texas_UnitedStates,1297.41
Beaver_Utah_UnitedStates,2589.88
Box Elder_Utah_UnitedStates,5745.55
Cache_Utah_UnitedStates,1164.81
Carbon_Utah_UnitedStates,1478.49
Daggett_Utah_UnitedStates,696.98
Davis_Utah_UnitedStates,298.78
Duchesne_Utah_UnitedStates,3240.95
Emery_Utah_UnitedStates,4462.31
Garfield_Utah_UnitedStates,5175.12
Grand_Utah_UnitedStates,3671.54
Iron_Utah_UnitedStates,3296.68
Juab_Utah_UnitedStates,3392.28
Kane_Utah_UnitedStates,3990.23
Millard_Utah_UnitedStates,6572.43
Morgan_Utah_UnitedStates,609.2
Piute_Utah_UnitedStates,757.79
Rich_Utah_UnitedStates,1028.78
Salt Lake_Utah_UnitedStates,742.28
San Juan_Utah_UnitedStates,7819.99
Sanpete_Utah_UnitedStates,1590.15
Sevier_Utah_UnitedStates,1910.58
Summit_Utah_UnitedStates,1871.71
Tooele_Utah_UnitedStates,6941.35
Uintah_Utah_UnitedStates,4479.69
Utah_Utah_UnitedStates,2003.45
Wasatch_Utah_UnitedStates,1175.5
Washington_Utah_UnitedStates,2426.36
Wayne_Utah_UnitedStates,2460.68
Weber_Utah_UnitedStates,576.08
Addison_Vermont_UnitedStates,766.33
Bennington_Vermont_UnitedStates,674.98
Caledonia_Vermont_UnitedStates,648.86
Chittenden_Vermont_UnitedStates,536.58
Essex_Vermont_UnitedStates,663.6
Franklin_Vermont_UnitedStates,633.71
Grand Isle_Vermont_UnitedStates,81.81
Lamoille_Vermont_UnitedStates,458.8
Orange_Vermont_UnitedStates,687.03
Orleans_Vermont_UnitedStates,693.27
Rutland_Vermont_UnitedStates,929.82
Washington_Vermont_UnitedStates,687.23
Windham_Vermont_UnitedStates,785.31
Windsor_Vermont_UnitedStates,969.34
Accomack_Virginia_UnitedStates,449.5
Albemarle_Virginia_UnitedStates,720.7
Alleghany_Virginia_UnitedStates,445.46
Amelia_Virginia_UnitedStates,355.27
Amherst_Virginia_UnitedStates,473.93
Appomattox_Virginia_UnitedStates,333.49
Arlington_Virginia_UnitedStates,25.97
Augusta_Virginia_UnitedStates,967.0
Bath_Virginia_UnitedStates,529.16
Bedford_Virginia_UnitedStates,753.02
Bland_Virginia_UnitedStates,357.73
Botetourt_Virginia_UnitedStates,541.2
Brunswick_Virginia_UnitedStates,566.17
Buchanan_Virginia_UnitedStates,502.76
Buckingham_Virginia_UnitedStates,579.66
Campbell_Virginia_UnitedStates,503.87
Caroline_Virginia_UnitedStates,527.51
Carroll_Virginia_UnitedStates,474.69
Charles City_Virginia_UnitedStates,182.82
Charlotte_Virginia_UnitedStates,475.27
Chesterfield_Virginia_UnitedStates,423.3
Clarke_Virginia_UnitedStates,176.18
Craig_Virginia_UnitedStates,329.53
Culpeper_Virginia_UnitedStates,379.23
Cumberland_Virginia_UnitedStates,297.46
Dickenson_Virginia_UnitedStates,330.53
Dinwiddie_Virginia_UnitedStates,503.72
Essex_Virginia_UnitedStates,257.12
Fairfax_Virginia_UnitedStates,390.97
Fauquier_Virginia_UnitedStates,647.45
Floyd_Virginia_UnitedStates,380.42
Fluvanna_Virginia_UnitedStates,286.01
Franklin_Virginia_UnitedStates,690.43
Frederick_Virginia_UnitedStates,413.5
Giles_Virginia_UnitedStates,355.78
Gloucester_Virginia_UnitedStates,217.81
Goochland_Virginia_UnitedStates,281.42
Grayson_Virginia_UnitedStates,442.18
Greene_Virginia_UnitedStates,156.25
Greensville_Virginia_UnitedStates,295.23
Halifax_Virginia_UnitedStates,817.84
Hanover_Virginia_UnitedStates,468.54
Henrico_Virginia_UnitedStates,233.7
Henry_Virginia_UnitedStates,382.33
Highland_Virginia_UnitedStates,415.16
Isle of Wight_Virginia_UnitedStates,315.61
James City_Virginia_UnitedStates,142.44
King and Queen_Virginia_UnitedStates,315.14
King George_Virginia_UnitedStates,179.64
King William_Virginia_UnitedStates,273.94
Lancaster_Virginia_UnitedStates,133.25
Lee_Virginia_UnitedStates,435.52
Loudoun_Virginia_UnitedStates,515.56
Louisa_Virginia_UnitedStates,496.3
Lunenburg_Virginia_UnitedStates,431.68
Madison_Virginia_UnitedStates,320.68
Mathews_Virginia_UnitedStates,85.93
Mecklenburg_Virginia_UnitedStates,625.49
Middlesex_Virginia_UnitedStates,130.31
Montgomery_Virginia_UnitedStates,387.01
Nelson_Virginia_UnitedStates,470.86
New Kent_Virginia_UnitedStates,209.73
Northampton_Virginia_UnitedStates,211.61
Northumberland_Virginia_UnitedStates,191.3
Nottoway_Virginia_UnitedStates,314.39
Orange_Virginia_UnitedStates,340.78
Page_Virginia_UnitedStates,310.86
Patrick_Virginia_UnitedStates,483.1
Pittsylvania_Virginia_UnitedStates,968.94
Powhatan_Virginia_UnitedStates,260.22
Prince Edward_Virginia_UnitedStates,349.96
Prince George_Virginia_UnitedStates,265.16
Prince William_Virginia_UnitedStates,336.4
Pulaski_Virginia_UnitedStates,319.86
Rappahannock_Virginia_UnitedStates,266.23
Richmond_Virginia_UnitedStates,191.49
Roanoke_Virginia_UnitedStates,250.52
Rockbridge_Virginia_UnitedStates,597.56
Rockingham_Virginia_UnitedStates,849.09
Russell_Virginia_UnitedStates,473.82
Scott_Virginia_UnitedStates,535.53
Shenandoah_Virginia_UnitedStates,508.78
Smyth_Virginia_UnitedStates,450.93
Southampton_Virginia_UnitedStates,599.15
Spotsylvania_Virginia_UnitedStates,401.5
Stafford_Virginia_UnitedStates,268.96
Surry_Virginia_UnitedStates,278.95
Sussex_Virginia_UnitedStates,490.22
Tazewell_Virginia_UnitedStates,518.85
Warren_Virginia_UnitedStates,213.47
Washington_Virginia_UnitedStates,560.98
Westmoreland_Virginia_UnitedStates,229.38
Wise_Virginia_UnitedStates,403.19
Wythe_Virginia_UnitedStates,461.82
York_Virginia_UnitedStates,104.78
Alexandria_Virginia_UnitedStates,15.03
Bedford_Virginia_UnitedStates,6.88
Bristol_Virginia_UnitedStates,13.01
Buena Vista_Virginia_UnitedStates,6.7
Charlottesville_Virginia_UnitedStates,10.24
Chesapeake_Virginia_UnitedStates,340.8
Clifton Forge_Virginia_UnitedStates,0.0
Colonial Heights_Virginia_UnitedStates,7.52
Covington_Virginia_UnitedStates,5.47
Danville_Virginia_UnitedStates,42.93
Emporia_Virginia_UnitedStates,6.89
Fairfax_Virginia_UnitedStates,6.24
Falls Church_Virginia_UnitedStates,2.0
Franklin_Virginia_UnitedStates,8.21
Fredericksburg_Virginia_UnitedStates,10.44
Galax_Virginia_UnitedStates,8.24
Hampton_Virginia_UnitedStates,51.41
Harrisonburg_Virginia_UnitedStates,17.42
Hopewell_Virginia_UnitedStates,10.28
Lexington_Virginia_UnitedStates,2.5
Lynchburg_Virginia_UnitedStates,49.13
Manassas_Virginia_UnitedStates,9.88
Manassas Park_Virginia_UnitedStates,2.53
Martinsville_Virginia_UnitedStates,10.96
Newport News_Virginia_UnitedStates,68.71
Norfolk_Virginia_UnitedStates,54.12
Norton_Virginia_UnitedStates,7.48
Petersburg_Virginia_UnitedStates,22.93
Poquoson_Virginia_UnitedStates,15.32
Portsmouth_Virginia_UnitedStates,33.65
Radford_Virginia_UnitedStates,9.87
Richmond_Virginia_UnitedStates,59.81
Roanoke_Virginia_UnitedStates,42.56
Salem_Virginia_UnitedStates,14.44
South Boston_Virginia_UnitedStates,0.0
Staunton_Virginia_UnitedStates,19.98
Suffolk_Virginia_UnitedStates,400.17
Virginia Beach_Virginia_UnitedStates,249.02
Waynesboro_Virginia_UnitedStates,15.04
Williamsburg_Virginia_UnitedStates,9.02
Winchester_Virginia_UnitedStates,9.23
Adams_Washington_UnitedStates,1924.98
Asotin_Washington_UnitedStates,636.21
Benton_Washington_UnitedStates,1700.38
Chelan_Washington_UnitedStates,2920.53
Clallam_Washington_UnitedStates,1738.33
Clark_Washington_UnitedStates,629.0
Columbia_Washington_UnitedStates,868.63
Cowlitz_Washington_UnitedStates,1140.13
Douglas_Washington_UnitedStates,1819.26
Ferry_Washington_UnitedStates,2203.16
Franklin_Washington_UnitedStates,1242.17
Garfield_Washington_UnitedStates,710.69
Grant_Washington_UnitedStates,2679.51
Grays Harbor_Washington_UnitedStates,1902.03
Island_Washington_UnitedStates,208.45
Jefferson_Washington_UnitedStates,1803.7
King_Washington_UnitedStates,2115.57
Kitsap_Washington_UnitedStates,394.94
Kittitas_Washington_UnitedStates,2297.27
Klickitat_Washington_UnitedStates,1871.31
Lewis_Washington_UnitedStates,2402.8
Lincoln_Washington_UnitedStates,2310.49
Mason_Washington_UnitedStates,959.42
Okanogan_Washington_UnitedStates,5267.98
Pacific_Washington_UnitedStates,932.66
Pend Oreille_Washington_UnitedStates,1399.99
Pierce_Washington_UnitedStates,1669.51
San Juan_Washington_UnitedStates,173.92
Skagit_Washington_UnitedStates,1731.2
Skamania_Washington_UnitedStates,1655.68
Snohomish_Washington_UnitedStates,2087.27
Spokane_Washington_UnitedStates,1763.79
Stevens_Washington_UnitedStates,2477.77
Thurston_Washington_UnitedStates,721.96
Wahkiakum_Washington_UnitedStates,263.38
Walla Walla_Washington_UnitedStates,1270.13
Whatcom_Washington_UnitedStates,2106.86
Whitman_Washington_UnitedStates,2159.09
Yakima_Washington_UnitedStates,4295.4
Barbour_West Virginia_UnitedStates,341.06
Berkeley_West Virginia_UnitedStates,321.14
Boone_West Virginia_UnitedStates,501.54
Braxton_West Virginia_UnitedStates,510.81
Brooke_West Virginia_UnitedStates,89.21
Cabell_West Virginia_UnitedStates,281.02
Calhoun_West Virginia_UnitedStates,279.25
Clay_West Virginia_UnitedStates,341.9
Doddridge_West Virginia_UnitedStates,319.72
Fayette_West Virginia_UnitedStates,661.55
Gilmer_West Virginia_UnitedStates,338.5
Grant_West Virginia_UnitedStates,477.37
Greenbrier_West Virginia_UnitedStates,1019.57
Hampshire_West Virginia_UnitedStates,640.25
Hancock_West Virginia_UnitedStates,82.61
Hardy_West Virginia_UnitedStates,582.31
Harrison_West Virginia_UnitedStates,416.01
Jackson_West Virginia_UnitedStates,464.35
Jefferson_West Virginia_UnitedStates,209.64
Kanawha_West Virginia_UnitedStates,901.59
Lewis_West Virginia_UnitedStates,384.9
Lincoln_West Virginia_UnitedStates,437.04
Logan_West Virginia_UnitedStates,453.74
McDowell_West Virginia_UnitedStates,533.46
Marion_West Virginia_UnitedStates,308.74
Marshall_West Virginia_UnitedStates,305.43
Mason_West Virginia_UnitedStates,430.75
Mercer_West Virginia_UnitedStates,418.99
Mineral_West Virginia_UnitedStates,327.83
Mingo_West Virginia_UnitedStates,423.11
Monongalia_West Virginia_UnitedStates,360.06
Monroe_West Virginia_UnitedStates,472.75
Morgan_West Virginia_UnitedStates,229.07
Nicholas_West Virginia_UnitedStates,646.82
Ohio_West Virginia_UnitedStates,105.82
Pendleton_West Virginia_UnitedStates,696.05
Pleasants_West Virginia_UnitedStates,130.1
Pocahontas_West Virginia_UnitedStates,940.28
Preston_West Virginia_UnitedStates,648.81
Putnam_West Virginia_UnitedStates,345.67
Raleigh_West Virginia_UnitedStates,605.35
Randolph_West Virginia_UnitedStates,1039.68
Ritchie_West Virginia_UnitedStates,451.99
Roane_West Virginia_UnitedStates,483.56
Summers_West Virginia_UnitedStates,360.46
Taylor_West Virginia_UnitedStates,172.77
Tucker_West Virginia_UnitedStates,418.92
Tyler_West Virginia_UnitedStates,256.29
Upshur_West Virginia_UnitedStates,354.64
Wayne_West Virginia_UnitedStates,505.98
Webster_West Virginia_UnitedStates,553.47
Wetzel_West Virginia_UnitedStates,358.06
Wirt_West Virginia_UnitedStates,232.51
Wood_West Virginia_UnitedStates,366.26
Wyoming_West Virginia_UnitedStates,499.45
Adams_Wisconsin_UnitedStates,645.65
Ashland_Wisconsin_UnitedStates,1045.04
Barron_Wisconsin_UnitedStates,862.71
Bayfield_Wisconsin_UnitedStates,1477.86
Brown_Wisconsin_UnitedStates,529.71
Buffalo_Wisconsin_UnitedStates,671.64
Burnett_Wisconsin_UnitedStates,821.85
Calumet_Wisconsin_UnitedStates,318.24
Chippewa_Wisconsin_UnitedStates,1008.37
Clark_Wisconsin_UnitedStates,1209.82
Columbia_Wisconsin_UnitedStates,765.53
Crawford_Wisconsin_UnitedStates,570.66
Dane_Wisconsin_UnitedStates,1197.24
Dodge_Wisconsin_UnitedStates,875.63
Door_Wisconsin_UnitedStates,481.98
Douglas_Wisconsin_UnitedStates,1304.14
Dunn_Wisconsin_UnitedStates,850.11
Eau Claire_Wisconsin_UnitedStates,637.98
Florence_Wisconsin_UnitedStates,488.2
Fond du Lac_Wisconsin_UnitedStates,719.55
Forest_Wisconsin_UnitedStates,1014.07
Grant_Wisconsin_UnitedStates,1146.85
Green_Wisconsin_UnitedStates,583.96
Green Lake_Wisconsin_UnitedStates,349.44
Iowa_Wisconsin_UnitedStates,762.58
Iron_Wisconsin_UnitedStates,758.17
Jackson_Wisconsin_UnitedStates,987.72
Jefferson_Wisconsin_UnitedStates,556.47
Juneau_Wisconsin_UnitedStates,766.93
Kenosha_Wisconsin_UnitedStates,271.99
Kewaunee_Wisconsin_UnitedStates,342.52
La Crosse_Wisconsin_UnitedStates,451.69
Lafayette_Wisconsin_UnitedStates,633.59
Langlade_Wisconsin_UnitedStates,870.64
Lincoln_Wisconsin_UnitedStates,878.97
Manitowoc_Wisconsin_UnitedStates,589.08
Marathon_Wisconsin_UnitedStates,1544.98
Marinette_Wisconsin_UnitedStates,1399.35
Marquette_Wisconsin_UnitedStates,455.6
Menominee_Wisconsin_UnitedStates,357.61
Milwaukee_Wisconsin_UnitedStates,241.4
Monroe_Wisconsin_UnitedStates,900.78
Oconto_Wisconsin_UnitedStates,997.99
Oneida_Wisconsin_UnitedStates,1112.97
Outagamie_Wisconsin_UnitedStates,637.52
Ozaukee_Wisconsin_UnitedStates,233.08
Pepin_Wisconsin_UnitedStates,231.98
Pierce_Wisconsin_UnitedStates,573.75
Polk_Wisconsin_UnitedStates,913.96
Portage_Wisconsin_UnitedStates,800.68
Price_Wisconsin_UnitedStates,1254.38
Racine_Wisconsin_UnitedStates,332.5
Richland_Wisconsin_UnitedStates,586.15
Rock_Wisconsin_UnitedStates,718.14
Rusk_Wisconsin_UnitedStates,913.59
St. Croix_Wisconsin_UnitedStates,722.33
Sauk_Wisconsin_UnitedStates,830.9
Sawyer_Wisconsin_UnitedStates,1257.31
Shawano_Wisconsin_UnitedStates,893.06
Sheboygan_Wisconsin_UnitedStates,511.27
Taylor_Wisconsin_UnitedStates,974.88
Trempealeau_Wisconsin_UnitedStates,732.97
Vernon_Wisconsin_UnitedStates,791.58
Vilas_Wisconsin_UnitedStates,856.6
Walworth_Wisconsin_UnitedStates,555.13
Washburn_Wisconsin_UnitedStates,797.11
Washington_Wisconsin_UnitedStates,430.7
Waukesha_Wisconsin_UnitedStates,549.57
Waupaca_Wisconsin_UnitedStates,747.71
Waushara_Wisconsin_UnitedStates,626.15
Winnebago_Wisconsin_UnitedStates,434.49
Wood_Wisconsin_UnitedStates,793.12
Albany_Wyoming_UnitedStates,4273.84
Big Horn_Wyoming_UnitedStates,3137.1
Campbell_Wyoming_UnitedStates,4802.71
Carbon_Wyoming_UnitedStates,7897.58
Converse_Wyoming_UnitedStates,4254.88
Crook_Wyoming_UnitedStates,2854.41
Fremont_Wyoming_UnitedStates,9183.81
Goshen_Wyoming_UnitedStates,2225.39
Hot Springs_Wyoming_UnitedStates,2004.09
Johnson_Wyoming_UnitedStates,4154.15
Laramie_Wyoming_UnitedStates,2685.91
Lincoln_Wyoming_UnitedStates,4076.13
Natrona_Wyoming_UnitedStates,5340.35
Niobrara_Wyoming_UnitedStates,2626.04
Park_Wyoming_UnitedStates,6942.08
Platte_Wyoming_UnitedStates,2084.21
Sheridan_Wyoming_UnitedStates,2523.99
Sublette_Wyoming_UnitedStates,4886.54
Sweetwater_Wyoming_UnitedStates,10426.65
Teton_Wyoming_UnitedStates,3995.38
Uinta_Wyoming_UnitedStates,2081.26
Washakie_Wyoming_UnitedStates,2238.55
Weston_Wyoming_UnitedStates,2398.09
